07/24/2016 11:02:53,0-2859848,UNLIMITED-TRACK,35.56145,-89.90792,"",""
07/24/2016 10:57:21,0-2859848,UNLIMITED-TRACK,35.56962,-89.90787,"",""
07/24/2016 10:52:21,0-2859848,UNLIMITED-TRACK,35.57784,-89.90765,"",""
07/24/2016 10:47:21,0-2859848,UNLIMITED-TRACK,35.58661,-89.90860,"",""
07/24/2016 10:42:24,0-2859848,UNLIMITED-TRACK,35.59526,-89.90720,"",""
07/24/2016 10:37:23,0-2859848,UNLIMITED-TRACK,35.60390,-89.90469,"",""
07/24/2016 10:32:25,0-2859848,UNLIMITED-TRACK,35.61081,-89.90158,"",""
07/24/2016 10:27:27,0-2859848,UNLIMITED-TRACK,35.61353,-89.90158,"",""
07/24/2016 10:22:29,0-2859848,UNLIMITED-TRACK,35.61362,-89.90152,"",""
07/24/2016 10:17:31,0-2859848,UNLIMITED-TRACK,35.61357,-89.90164,"",""
07/24/2016 10:12:32,0-2859848,UNLIMITED-TRACK,35.61362,-89.90158,"",""
07/24/2016 10:07:58,0-2859848,NEWMOVEMENT,35.61353,-89.90146,"","monitored device has moved."
07/24/2016 02:13:02,0-2859848,UNLIMITED-TRACK,35.61362,-89.90161,"",""
07/24/2016 02:08:06,0-2859848,UNLIMITED-TRACK,35.61361,-89.90158,"",""
07/24/2016 02:03:04,0-2859848,UNLIMITED-TRACK,35.61357,-89.90158,"",""
07/24/2016 01:58:35,0-2859848,UNLIMITED-TRACK,35.61360,-89.90155,"",""
07/24/2016 01:42:37,0-2859848,UNLIMITED-TRACK,35.61365,-89.90158,"",""
07/24/2016 01:37:38,0-2859848,UNLIMITED-TRACK,35.61365,-89.90155,"",""
07/24/2016 01:32:42,0-2859848,UNLIMITED-TRACK,35.61358,-89.90158,"",""
07/24/2016 01:02:36,0-2859848,UNLIMITED-TRACK,35.61356,-89.90158,"",""
07/24/2016 00:57:55,0-2859848,UNLIMITED-TRACK,35.61351,-89.90152,"",""
07/24/2016 00:52:39,0-2859848,UNLIMITED-TRACK,35.61348,-89.90152,"",""
07/24/2016 00:47:41,0-2859848,UNLIMITED-TRACK,35.61354,-89.90152,"",""
07/24/2016 00:42:43,0-2859848,UNLIMITED-TRACK,35.61344,-89.90152,"",""
07/24/2016 00:37:45,0-2859848,UNLIMITED-TRACK,35.61359,-89.90146,"",""
07/24/2016 00:32:47,0-2859848,UNLIMITED-TRACK,35.61345,-89.90152,"",""
07/24/2016 00:27:49,0-2859848,UNLIMITED-TRACK,35.61344,-89.90152,"",""
07/24/2016 00:22:51,0-2859848,UNLIMITED-TRACK,35.61341,-89.90152,"",""
07/24/2016 00:17:56,0-2859848,UNLIMITED-TRACK,35.61340,-89.90152,"",""
07/24/2016 00:11:40,0-2859848,UNLIMITED-TRACK,35.61341,-89.90158,"",""
07/24/2016 00:06:42,0-2859848,UNLIMITED-TRACK,35.61351,-89.90152,"",""
07/24/2016 00:01:44,0-2859848,UNLIMITED-TRACK,35.61343,-89.90158,"",""
07/23/2016 23:57:10,0-2859848,UNLIMITED-TRACK,35.61344,-89.90158,"",""
07/23/2016 23:51:47,0-2859848,UNLIMITED-TRACK,35.61341,-89.90161,"",""
07/23/2016 23:46:49,0-2859848,UNLIMITED-TRACK,35.61351,-89.90155,"",""
07/23/2016 23:41:51,0-2859848,UNLIMITED-TRACK,35.61357,-89.90158,"",""
07/23/2016 23:36:52,0-2859848,UNLIMITED-TRACK,35.61354,-89.90158,"",""
07/23/2016 23:31:56,0-2859848,UNLIMITED-TRACK,35.61356,-89.90158,"",""
07/23/2016 23:26:58,0-2859848,UNLIMITED-TRACK,35.61353,-89.90158,"",""
07/23/2016 23:21:44,0-2859848,UNLIMITED-TRACK,35.61356,-89.90158,"",""
07/23/2016 23:16:43,0-2859848,UNLIMITED-TRACK,35.61353,-89.90158,"",""
07/23/2016 23:11:46,0-2859848,UNLIMITED-TRACK,35.61356,-89.90158,"",""
07/23/2016 23:06:48,0-2859848,UNLIMITED-TRACK,35.61356,-89.90158,"",""
07/23/2016 23:01:51,0-2859848,UNLIMITED-TRACK,35.61356,-89.90158,"",""
07/23/2016 22:57:26,0-2859848,UNLIMITED-TRACK,35.61356,-89.90158,"",""
07/23/2016 22:51:56,0-2859848,UNLIMITED-TRACK,35.61348,-89.90143,"",""
07/23/2016 22:46:56,0-2859848,UNLIMITED-TRACK,35.61344,-89.90143,"",""
07/23/2016 22:41:57,0-2859848,UNLIMITED-TRACK,35.61351,-89.90137,"",""
07/23/2016 22:36:57,0-2859848,UNLIMITED-TRACK,35.61353,-89.90143,"",""
07/23/2016 22:31:58,0-2859848,UNLIMITED-TRACK,35.61350,-89.90143,"",""
07/23/2016 22:26:59,0-2859848,UNLIMITED-TRACK,35.61353,-89.90137,"",""
07/23/2016 22:22:02,0-2859848,UNLIMITED-TRACK,35.61362,-89.90121,"",""
07/23/2016 22:17:00,0-2859848,UNLIMITED-TRACK,35.61521,-89.89746,"",""
07/23/2016 22:12:01,0-2859848,UNLIMITED-TRACK,35.61715,-89.89075,"",""
07/23/2016 22:07:02,0-2859848,UNLIMITED-TRACK,35.62126,-89.88370,"",""
07/23/2016 22:02:03,0-2859848,UNLIMITED-TRACK,35.62483,-89.87854,"",""
07/23/2016 21:57:28,0-2859848,UNLIMITED-TRACK,35.63053,-89.87482,"",""
07/23/2016 21:52:05,0-2859848,UNLIMITED-TRACK,35.63892,-89.87741,"",""
07/23/2016 21:47:08,0-2859848,UNLIMITED-TRACK,35.64322,-89.88330,"",""
07/23/2016 21:42:07,0-2859848,UNLIMITED-TRACK,35.64512,-89.88831,"",""
07/23/2016 21:37:12,0-2859848,UNLIMITED-TRACK,35.64753,-89.89789,"",""
07/23/2016 21:32:10,0-2859848,UNLIMITED-TRACK,35.65162,-89.90900,"",""
07/23/2016 21:27:12,0-2859848,UNLIMITED-TRACK,35.65630,-89.92053,"",""
07/23/2016 21:22:13,0-2859848,UNLIMITED-TRACK,35.66059,-89.92752,"",""
07/23/2016 21:17:15,0-2859848,UNLIMITED-TRACK,35.66819,-89.93541,"",""
07/23/2016 21:12:17,0-2859848,UNLIMITED-TRACK,35.67720,-89.94011,"",""
07/23/2016 21:07:17,0-2859848,UNLIMITED-TRACK,35.68706,-89.94238,"",""
07/23/2016 21:02:18,0-2859848,UNLIMITED-TRACK,35.69738,-89.94351,"",""
07/23/2016 20:57:58,0-2859848,UNLIMITED-TRACK,35.70668,-89.94405,"",""
07/23/2016 20:52:20,0-2859848,UNLIMITED-TRACK,35.71847,-89.94241,"",""
07/23/2016 20:47:21,0-2859848,UNLIMITED-TRACK,35.72623,-89.93416,"",""
07/23/2016 20:42:22,0-2859848,UNLIMITED-TRACK,35.73061,-89.92285,"",""
07/23/2016 20:37:23,0-2859848,UNLIMITED-TRACK,35.73385,-89.91061,"",""
07/23/2016 20:32:23,0-2859848,UNLIMITED-TRACK,35.73606,-89.89834,"",""
07/23/2016 20:27:24,0-2859848,UNLIMITED-TRACK,35.73956,-89.88605,"",""
07/23/2016 20:22:24,0-2859848,UNLIMITED-TRACK,35.74149,-89.87408,"",""
07/23/2016 20:17:25,0-2859848,UNLIMITED-TRACK,35.74118,-89.86221,"",""
07/23/2016 20:12:26,0-2859848,UNLIMITED-TRACK,35.74191,-89.85214,"",""
07/23/2016 20:07:26,0-2859848,UNLIMITED-TRACK,35.74279,-89.84253,"",""
